time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-15T23:18:15.305Z,60.0735,-152.6893,106.9,1.5,ml,,,,0.36,ak,ak19242961,2018-04-19T00:47:56.672Z,"45km S of Redoubt Volcano, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-04-15T23:16:49.270Z,62.6928,-151.3767,99.7,1.1,ml,,,,0.39,ak,ak19242960,2018-04-19T00:47:56.150Z,"77km WNW of Talkeetna, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-04-15T23:12:57.110Z,-20.1812,177.4807,10,5.2,mb,,59,2.483,1,us,us2000e0r3,2018-04-17T01:31:52.621Z,"247km SSW of Suva, Fiji",earthquake,9.7,1.9,0.041,195,reviewed,us,us
2018-04-15T23:12:15.202Z,56.0871,-149.537,4.7,2.8,ml,,,,0.57,ak,ak19238797,2018-04-19T00:47:55.493Z,"257km SE of Kodiak, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2018-04-15T23:00:57.661Z,56.2175,-149.2407,11.9,2.5,ml,,,,0.59,ak,ak19242958,2018-04-19T00:47:54.957Z,"260km SE of Kodiak, Alaska",earthquake,,9.7,,,reviewed,ak,ak
2018-04-15T22:54:26.896Z,64.1108,-149.2612,14.6,2.9,ml,,,,0.7,ak,ak19238786,2018-04-19T00:54:50.469Z,"31km NNW of Healy, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-15T22:52:01.801Z,56.2658,-149.2328,11.4,3.9,ml,,,,0.8,ak,ak19238602,2018-04-19T00:47:53.264Z,"256km SE of Kodiak, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2018-04-15T22:43:48.672Z,65.0722,-164.9196,2.4,1.4,ml,,,,0.43,ak,ak19242955,2018-04-19T00:47:52.704Z,"67km NNE of Nome, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-04-15T22:40:02.930Z,-6.3931,130.0091,173.16,4.7,mb,,41,2.032,1.13,us,us2000e0q5,2018-04-15T22:54:08.040Z,"224km NW of Saumlaki, Indonesia",earthquake,6.7,6.6,0.086,41,reviewed,us,us
2018-04-15T22:38:07.192Z,61.7294,-150.7868,63.7,1.9,ml,,,,0.42,ak,ak19238598,2018-04-19T00:47:52.000Z,"39km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T22:35:22.470Z,33.6511667,-116.6931667,16.76,0.68,ml,23,61,0.02395,0.08,ci,ci38149520,2018-04-16T17:53:26.103Z,"10km SSE of Idyllwild, CA",earthquake,0.22,0.31,0.224,16,reviewed,ci,ci
2018-04-15T22:26:21.523Z,55.8159,-149.2729,6.1,2.8,ml,,,,0.52,ak,ak19242953,2018-04-19T00:47:51.402Z,"291km SE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-04-15T22:24:06.108Z,61.2324,-147.6443,0,1.5,ml,,,,0.89,ak,ak19238596,2018-04-19T00:47:50.814Z,"70km W of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-04-15T22:21:27.401Z,61.1459,-141.0122,5.3,0.7,ml,,,,0.56,ak,ak19238594,2018-04-19T00:47:50.245Z,"143km NNE of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T21:46:09.540Z,19.4126667,-155.2675,0.34,0.77,md,20,54,0.007218,0.07,hv,hv70081646,2018-04-17T23:23:35.810Z,"3km WSW of Volcano, Hawaii",earthquake,0.14,0.16,0.164,5,reviewed,hv,hv
2018-04-15T21:44:36.727Z,66.2548,-157.4256,6.3,2.2,ml,,,,0.54,ak,ak19238590,2018-04-19T00:47:49.559Z,"76km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T21:28:25.656Z,61.7892,-149.9676,66.4,1,ml,,,,0.61,ak,ak19242949,2018-04-19T00:47:49.057Z,"5km NE of Willow, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-04-15T21:24:54.050Z,38.8255005,-122.8105011,0.82,0.56,md,6,137,0.002129,0.02,nc,nc72999931,2018-04-15T21:55:02.115Z,"7km NW of The Geysers, CA",earthquake,0.6,0.71,,1,automatic,nc,nc
2018-04-15T21:20:38.683Z,61.2968,-147.6093,0,1.2,ml,,,,0.69,ak,ak19238581,2018-04-19T00:47:48.498Z,"70km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-04-15T21:20:19.250Z,34.146,-116.9578333,8.57,1.28,ml,40,52,0.0554,0.12,ci,ci38149504,2018-04-16T19:49:01.020Z,"12km SSW of Big Bear Lake, CA",earthquake,0.15,0.38,0.129,21,reviewed,ci,ci
2018-04-15T21:19:13.527Z,59.1758,-153.7837,105.9,1.7,ml,,,,0.36,ak,ak19242947,2018-04-19T00:47:47.929Z,"90km SE of Old Iliamna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-15T21:18:24.570Z,46.8656667,-112.5216667,12.02,0.51,md,9,100,0.176,0.12,mb,mb80290034,2018-04-16T15:05:12.820Z,"15km SE of Lincoln, Montana",earthquake,0.5,1.34,0.291,6,reviewed,mb,mb
2018-04-15T21:15:14.660Z,-16.2743,-172.8435,136,4.7,mb,,134,3.936,0.53,us,us2000e0p8,2018-04-15T21:41:56.040Z,"103km ESE of Hihifo, Tonga",earthquake,13,9.3,0.04,188,reviewed,us,us
2018-04-15T21:05:39.260Z,35.7645,-117.7431667,4.88,1.63,ml,27,61,0.04738,0.11,ci,ci38149496,2018-04-16T21:00:43.810Z,"14km NNE of Inyokern, CA",earthquake,0.15,0.36,0.173,23,reviewed,ci,ci
2018-04-15T21:01:00.900Z,18.7955,-67.1841,19,2.82,md,6,323,0.336,0.23,pr,pr2018105003,2018-04-16T00:24:20.484Z,"34km NNW of San Antonio, Puerto Rico",earthquake,2.12,1.46,0.22,4,reviewed,pr,pr
2018-04-15T20:54:55.425Z,38.409,-118.9139,8.4,1.5,ml,11,109.67,0.358,0.1443,nn,nn00630514,2018-04-15T22:11:27.458Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.7,0.12,2,reviewed,nn,nn
2018-04-15T20:48:12.380Z,19.3731667,-155.2236667,2.05,0.92,md,21,96,0.007739,0.09,hv,hv70081596,2018-04-17T23:35:30.480Z,"6km SSE of Volcano, Hawaii",earthquake,0.29,0.24,0.159,7,reviewed,hv,hv
2018-04-15T20:48:04.250Z,38.7958336,-122.7858353,1.16,1.01,md,15,89,0.0142,0.05,nc,nc72999926,2018-04-15T21:18:02.907Z,"3km NW of The Geysers, CA",earthquake,0.22,0.7,0.08,6,automatic,nc,nc
2018-04-15T20:46:41.759Z,59.7733,-153.098,103.8,1.6,ml,,,,0.32,ak,ak19242946,2018-04-19T00:47:47.370Z,"71km W of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-15T20:41:19.160Z,56.3801,-148.5103,8.7,2.8,ml,,,,0.47,ak,ak19238410,2018-04-19T00:47:46.679Z,"283km ESE of Kodiak, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2018-04-15T20:24:40.907Z,59.7362,-152.7046,89.7,1.4,ml,,,,0.29,ak,ak19242944,2018-04-19T00:47:46.096Z,"49km W of Anchor Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-04-15T20:16:23.524Z,40.7897,-115.955,0,1.5,ml,5,155.47,0.319,0.1283,nn,nn00630524,2018-04-15T21:56:03.327Z,"15km NE of Carlin, Nevada",earthquake,,0,0.47,3,reviewed,nn,nn
2018-04-15T19:57:03.160Z,36.5730019,-121.1389999,9.5,1.56,md,10,158,0.04117,0.03,nc,nc72999921,2018-04-15T20:50:02.745Z,"5km N of Pinnacles, CA",earthquake,0.5,0.95,0.18,7,automatic,nc,nc
2018-04-15T19:51:49.740Z,33.187,140.457,128.45,4.3,mb,,133,0.544,0.82,us,us2000e0n1,2018-04-16T17:14:34.040Z,"62km E of Hachijo-jima, Japan",earthquake,8.3,5.9,0.132,16,reviewed,us,us
2018-04-15T19:47:44.290Z,37.5591667,-118.8286667,6.33,0.42,md,8,303,0.03081,0.03,nc,nc72999916,2018-04-16T18:24:21.683Z,"13km W of Toms Place, CA",earthquake,1.15,1.68,0.279,7,reviewed,nc,nc
2018-04-15T19:45:20.615Z,58.6088,-153.8088,85.7,1.9,ml,,,,0.43,ak,ak19242943,2018-04-19T00:47:45.535Z,"117km NW of Kodiak Station, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-04-15T19:43:56.180Z,17.8842,122.2737,40.7,5.2,mb,,111,5.034,1.14,us,us2000e0ms,2018-04-18T00:44:59.953Z,"38km E of Awallan, Philippines",earthquake,8.8,7.4,0.065,77,reviewed,us,us
2018-04-15T19:33:38.165Z,66.2491,-157.3707,8.2,1.4,ml,,,,0.54,ak,ak19242942,2018-04-19T00:47:44.991Z,"76km SSW of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-04-15T19:31:01.820Z,36.0036659,-120.8809967,9.48,1.85,md,39,40,0.02219,0.07,nc,nc72999911,2018-04-15T21:52:16.903Z,"3km SE of San Ardo, CA",earthquake,0.24,0.57,0.36,20,automatic,nc,nc
2018-04-15T19:30:43.150Z,1.3714,126.8715,36.48,5.9,mww,,29,0.774,1.04,us,us2000e0mq,2018-04-16T22:28:40.561Z,"85km NW of Kota Ternate, Indonesia",earthquake,6.1,5.8,0.073,18,reviewed,us,us
2018-04-15T19:29:06.023Z,60.1293,-152.5691,98.2,1.3,ml,,,,0.41,ak,ak19238210,2018-04-19T00:47:44.402Z,"40km SSE of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-15T19:24:39.071Z,59.6844,-152.9187,98,1.5,ml,,,,0.28,ak,ak19242940,2018-04-19T00:47:43.827Z,"62km W of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-04-15T19:19:19.196Z,37.2167,-117.3637,10.5,1.1,ml,15,93.69,0.117,0.1847,nn,nn00630503,2018-04-15T20:23:35.141Z,"55km SSW of Goldfield, Nevada",earthquake,,1.7,0.33,10,reviewed,nn,nn
2018-04-15T19:17:15.901Z,60.7149,-150.6769,16.6,1.2,ml,,,,0.61,ak,ak19238208,2018-04-19T00:47:43.204Z,"20km NNE of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T19:10:30.843Z,62.7891,-150.6395,83.8,1.2,ml,,,,0.48,ak,ak19238207,2018-04-19T00:47:42.658Z,"58km NNW of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-04-15T18:48:33.590Z,33.5035,-116.7971667,4.3,1.41,ml,43,31,0.07945,0.18,ci,ci38149480,2018-04-15T23:15:25.170Z,"9km NE of Aguanga, CA",earthquake,0.17,0.49,0.146,26,reviewed,ci,ci
2018-04-15T17:55:41.090Z,46.955,-112.7183333,12.15,-0.01,md,5,143,0.22,0.07,mb,mb80289989,2018-04-16T14:03:39.700Z,"2km W of Lincoln, Montana",earthquake,1.33,1.97,0.33,2,reviewed,mb,mb
2018-04-15T17:55:09.300Z,36.6644,-116.2705,7.7,-0.2,ml,14,91.95,0.078,0.1469,nn,nn00630495,2018-04-15T20:08:10.368Z,"51km ESE of Beatty, Nevada",earthquake,,1.5,0.29,5,reviewed,nn,nn
2018-04-15T17:54:19.428Z,61.5542,-150.5485,4.2,1.9,ml,,,,0.69,ak,ak19238201,2018-04-19T00:47:41.961Z,"31km W of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T17:53:41.120Z,46.94,-112.7203333,12.51,0.76,md,8,142,0.226,0.06,mb,mb80289984,2018-04-16T14:10:52.720Z,"3km WSW of Lincoln, Montana",earthquake,0.45,0.49,0.5,5,reviewed,mb,mb
2018-04-15T17:47:05.601Z,58.4062,-154.202,89.5,2.3,ml,,,,0.35,ak,ak19238195,2018-04-19T00:47:41.250Z,"97km N of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-15T17:39:01.878Z,53.4988,-164.6174,25.6,3.4,ml,,,,0.55,ak,ak19238193,2018-04-19T00:47:40.633Z,"103km SE of Akutan, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2018-04-15T17:25:10.479Z,36.9723,-117.5657,1.5,0.8,ml,16,208.97,0.161,0.1573,nn,nn00630489,2018-04-15T19:55:47.768Z,"60km NE of Lone Pine, California",earthquake,,3,0.32,10,reviewed,nn,nn
2018-04-15T17:23:43.131Z,63.2366,-149.5118,4.2,2.2,ml,,,,0.46,ak,ak19238187,2018-04-19T00:47:39.933Z,"33km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T17:18:43.081Z,37.7108,-115.8519,12.6,0.2,ml,7,257.8,0.106,0.1828,nn,nn00630523,2018-04-15T21:49:50.974Z,"70km SE of Warm Springs, Nevada",earthquake,,6.4,1.23,5,reviewed,nn,nn
2018-04-15T17:16:02.112Z,62.1871,-150.9925,68.6,2.1,ml,,,,0.44,ak,ak19238180,2018-04-19T00:47:39.168Z,"48km WSW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T17:11:54.232Z,58.8969,-153.7087,9.4,1.7,ml,,,,0.51,ak,ak19238177,2018-04-19T00:47:38.534Z,"117km SE of Old Iliamna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-15T17:07:22.627Z,64.8627,-149.0702,17.3,0.4,ml,,,,0.15,ak,ak19238174,2018-04-19T00:47:37.981Z,"31km N of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T17:07:12.054Z,66.4243,-135.597,13.1,1.6,ml,,,,0.41,ak,ak19238173,2018-04-19T00:47:37.466Z,"117km SSW of Fort McPherson, Canada",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T17:01:07.890Z,19.3891667,-155.2461667,1.44,2.67,ml,50,44,0.006067,0.12,hv,hv70081416,2018-04-16T22:11:23.238Z,"5km SSW of Volcano, Hawaii",earthquake,0.18,0.17,0.147,17,reviewed,hv,hv
2018-04-15T16:42:27.773Z,63.2689,-151.1354,12.2,0.9,ml,,,,0.56,ak,ak19238007,2018-04-19T00:47:36.872Z,"110km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T16:40:02.305Z,61.0981,-141.3573,10,0.8,ml,,,,0.37,ak,ak19238005,2018-04-19T00:47:36.310Z,"129km NNE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T16:29:58.080Z,36.959,-97.7156667,6.45,1.72,ml,10,114,0.09356,0.05,ismpkansas,ismpkansas70244418,2018-04-16T22:44:00.410Z,"12km SW of Caldwell, Kansas",earthquake,0.26,0.64,0.168,15,reviewed,ismp,ismp
2018-04-15T16:14:52.548Z,38.3847,-118.9043,7.7,1.2,ml,11,112.13,0.341,0.1736,nn,nn00630482,2018-04-15T17:12:33.720Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.6,0.25,5,reviewed,nn,nn
2018-04-15T15:58:56.191Z,60.9471,-150.9231,20,0.9,ml,,,,0.58,ak,ak19238003,2018-04-19T00:47:35.721Z,"34km NE of Nikiski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-15T15:56:15.510Z,38.8203316,-122.8098297,2.68,1.2,md,22,70,0.003065,0.03,nc,nc72999881,2018-04-15T17:23:02.577Z,"7km NW of The Geysers, CA",earthquake,0.26,0.46,0.15,5,automatic,nc,nc
2018-04-15T15:51:31.344Z,64.4411,-147.428,8.5,0.1,ml,,,,0.44,ak,ak19238000,2018-04-19T00:47:35.192Z,"26km WSW of Salcha, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-04-15T15:50:24.980Z,37.1748333,-112.8403333,18.41,1.37,md,5,199,0.1586,0.11,uu,uu60278297,2018-04-16T18:12:57.050Z,"22km NNE of Hildale, Utah",earthquake,0.9,1.73,0.332,3,reviewed,uu,uu
2018-04-15T15:49:25.331Z,64.2855,-149.8076,17.9,0.9,ml,,,,0.52,ak,ak19237998,2018-04-19T00:47:34.558Z,"46km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T15:46:04.170Z,38.8128319,-122.8261642,1.42,0.65,md,9,97,0.004606,0.04,nc,nc72999876,2018-04-15T16:56:03.385Z,"7km WNW of The Geysers, CA",earthquake,0.4,0.89,0.27,2,automatic,nc,nc
2018-04-15T15:43:48.660Z,33.514,-116.7983333,4.7,0.73,ml,30,41,0.07229,0.11,ci,ci38149432,2018-04-16T18:13:16.637Z,"10km NE of Aguanga, CA",earthquake,0.16,0.28,0.131,20,reviewed,ci,ci
2018-04-15T15:43:33.879Z,63.0623,-151.5674,10.3,0.9,ml,,,,0.55,ak,ak19237997,2018-04-19T00:47:33.949Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T15:37:43.912Z,57.0458,-155.3008,71.6,2.2,ml,,,,0.63,ak,ak19242923,2018-04-19T00:47:33.410Z,"96km SW of Larsen Bay, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2018-04-15T15:31:40.872Z,53.9814,-163.3852,19.7,2.5,ml,,,,0.31,ak,ak19242922,2018-04-19T00:47:32.886Z,"96km S of False Pass, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-04-15T15:18:30.008Z,64.9102,-148.6385,18.7,0.3,ml,,,,0.32,ak,ak19237833,2018-04-19T00:47:32.358Z,"30km WNW of Ester, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T15:09:44.560Z,39.3711,143.033,31.78,4.3,mb,,164,2.07,0.56,us,us2000e0l9,2018-04-16T14:09:55.040Z,"93km E of Yamada, Japan",earthquake,8,8.2,0.142,14,reviewed,us,us
2018-04-15T15:08:56.540Z,38.8388329,-122.8393326,1.38,1.94,md,23,72,0.003013,0.04,nc,nc72999861,2018-04-15T16:30:03.267Z,"10km NW of The Geysers, CA",earthquake,0.21,0.28,0.05,8,automatic,nc,nc
2018-04-15T15:06:03.060Z,34.2091667,-117.4148333,9.8,0.76,ml,11,88,0.03969,0.09,ci,ci38149424,2018-04-16T20:45:04.840Z,"2km SW of Devore, CA",earthquake,0.27,0.72,0.082,7,reviewed,ci,ci
2018-04-15T15:02:54.617Z,39.3417,-120.022,5,0.6,ml,9,80.99,0.05,0.1489,nn,nn00630518,2018-04-15T21:12:53.897Z,"10km NNW of Incline Village, Nevada",earthquake,,2.6,0.5,5,reviewed,nn,nn
2018-04-15T14:55:41.910Z,63.0481,-151.5345,5.7,1.7,ml,,,,0.62,ak,ak19237829,2018-04-19T00:47:31.700Z,"108km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T14:51:34.803Z,61.2037,-140.6114,14.8,0.7,ml,,,,0.44,ak,ak19237828,2018-04-19T00:47:31.108Z,"161km NE of Cape Yakataga, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-15T14:46:26.160Z,19.3815,-155.2811667,1.2,0.54,md,17,124,0.005032,0.04,hv,hv70081301,2018-04-17T23:38:10.380Z,"7km SW of Volcano, Hawaii",earthquake,0.25,0.26,0.103,4,reviewed,hv,hv
2018-04-15T14:46:18.132Z,61.2992,-152.3344,6.3,0.4,ml,,,,0.39,ak,ak19237827,2018-04-19T00:47:30.594Z,"88km NW of Nikiski, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-04-15T14:39:28.860Z,38.8183327,-122.7634964,1.42,0.56,md,9,89,0.01312,0.02,nc,nc72999841,2018-04-15T15:10:03.792Z,"4km W of Cobb, CA",earthquake,0.38,0.67,0.16,3,automatic,nc,nc
2018-04-15T14:39:11.087Z,62.6006,-150.024,61.8,0.9,ml,,,,0.25,ak,ak19237826,2018-04-19T00:47:30.038Z,"31km N of Talkeetna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-15T14:30:28.358Z,38.7153,-119.5904,10.9,0.8,ml,4,167.32,0.242,0.0682,nn,nn00630515,2018-04-15T21:06:41.273Z,"22km WSW of Smith Valley, Nevada",earthquake,,10.5,0.51,2,reviewed,nn,nn
2018-04-15T14:29:47.550Z,19.3941667,-155.2788333,1.27,1.59,md,21,53,0.005043,0.07,hv,hv70081281,2018-04-17T23:48:23.750Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.008,3,reviewed,hv,hv
2018-04-15T14:29:29.075Z,56.3702,-149.0142,2.9,2.7,ml,,,,0.62,ak,ak19242916,2018-04-19T00:47:29.339Z,"259km SE of Kodiak, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2018-04-15T14:27:50.190Z,16.1711,95.7135,10,3.4,ml,,225,3.732,0.8,us,us2000e0p0,2018-04-16T14:07:11.040Z,"12km SSE of Pyapon, Burma",earthquake,11.7,2,0.128,8,reviewed,us,us
2018-04-15T14:20:20.270Z,56.3143,-148.9615,10,4.3,mb,,159,2.466,0.88,us,us2000e0kw,2018-04-19T00:47:28.141Z,"265km SE of Kodiak, Alaska",earthquake,3.8,2,0.217,6,reviewed,us,us
2018-04-15T14:10:14.080Z,32.6318333,-115.7428333,4.79,1.09,ml,12,117,0.0223,0.13,ci,ci38149408,2018-04-16T20:40:46.994Z,"16km WNW of Progreso, B.C., MX",earthquake,0.37,0.41,0.126,7,reviewed,ci,ci
2018-04-15T14:09:14.397Z,38.3577,-118.9064,11.4,0.9,ml,11,116.11,0.333,0.1098,nn,nn00630513,2018-04-15T21:00:30.928Z,"30km SW of Hawthorne, Nevada",earthquake,,4.4,0.32,4,reviewed,nn,nn
2018-04-15T14:08:54.279Z,38.6382,-118.4729,5.3,0.1,ml,5,234.08,0.04,0.1353,nn,nn00630512,2018-04-15T20:54:19.493Z,"18km NE of Hawthorne, Nevada",earthquake,,7,0,1,reviewed,nn,nn
2018-04-15T14:08:28.550Z,38.7919998,-122.7608337,-0.53,0.52,md,8,105,0.02077,0.03,nc,nc72999836,2018-04-15T14:39:03.645Z,"2km NNW of The Geysers, CA",earthquake,0.31,1.52,0.12,4,automatic,nc,nc
2018-04-15T14:02:18.829Z,59.8692,-153.2662,125,1.9,ml,,,,0.61,ak,ak19237639,2018-04-19T00:46:46.945Z,"74km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-15T14:00:37.727Z,58.9754,-154.397,122.9,2.1,ml,,,,0.57,ak,ak19242913,2018-04-19T00:46:46.375Z,"91km SSE of Old Iliamna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-04-15T13:59:43.685Z,56.4175,-148.6613,1.6,2.9,ml,,,,0.47,ak,ak19237629,2018-04-19T00:46:45.667Z,"273km ESE of Kodiak, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2018-04-15T13:58:55.466Z,63.053,-151.5353,1.2,1.5,ml,,,,0.48,ak,ak19237626,2018-04-19T00:46:45.055Z,"109km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-15T13:52:21.914Z,61.571,-146.2065,36,1.2,ml,,,,0.54,ak,ak19237624,2018-04-19T00:46:44.332Z,"49km N of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T13:36:29.754Z,61.6861,-150.7303,4.3,1.1,ml,,,,0.55,ak,ak19237623,2018-04-19T00:46:43.790Z,"37km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-15T13:33:52.147Z,61.6723,-150.7074,6,2.9,ml,,,,0.56,ak,ak19237610,2018-04-19T00:58:57.934Z,"36km WSW of Willow, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-15T13:22:46.810Z,35.2435,-120.6,7.37,0.93,md,17,93,0.05828,0.08,nc,nc72999826,2018-04-17T03:18:04.054Z,"7km SE of San Luis Obispo, CA",earthquake,0.32,0.46,0.281,14,reviewed,nc,nc
2018-04-15T13:18:35.327Z,63.1442,-148.5939,66.6,0.6,ml,,,,0.27,ak,ak19237609,2018-04-19T00:46:42.402Z,"32km SSE of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-15T13:16:02.800Z,-28.9725,-70.2059,111.33,4.5,mb,,50,0.148,0.84,us,us2000e0kh,2018-04-16T13:47:40.040Z,"69km SE of Vallenar, Chile",earthquake,6.4,5.5,0.113,23,reviewed,us,us
2018-04-15T13:15:24.686Z,37.3075,-116.2155,10.7,-0.3,ml,8,252.14,0.126,0.1454,nn,nn00630508,2018-04-15T19:34:12.321Z,"65km NE of Beatty, Nevada",earthquake,,2.4,1.13,6,reviewed,nn,nn
2018-04-15T13:05:45.244Z,60.0995,-141.227,0,1,ml,,,,0.31,ak,ak19237608,2018-04-19T00:46:41.893Z,"67km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-04-15T13:04:56.224Z,60.4886,-142.9263,7.6,0.6,ml,,,,0.25,ak,ak19237452,2018-04-19T00:46:41.285Z,"54km NNW of Cape Yakataga, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-15T13:00:26.940Z,61.2611,-147.5758,0,1.3,ml,,,,0.42,ak,ak19237450,2018-04-19T00:46:40.675Z,"67km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-04-15T12:53:13.335Z,38.4951,-118.3513,5.8,0.3,ml,5,157.15,0.061,0.0661,nn,nn00630494,2018-04-15T17:52:38.614Z,"24km E of Hawthorne, Nevada",earthquake,,5.6,0,1,reviewed,nn,nn
2018-04-15T12:51:22.980Z,-20.3155,-177.9673,543.22,4.4,mb,,102,4.55,0.99,us,us2000e0kb,2018-04-15T13:08:34.040Z,"84km ENE of Ndoi Island, Fiji",earthquake,16,11.6,0.095,32,reviewed,us,us
2018-04-15T12:51:22.951Z,61.7125,-151.8868,96.8,1.1,ml,,,,0.6,ak,ak19237449,2018-04-19T00:46:40.123Z,"97km W of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-04-15T12:47:15.260Z,33.5071667,-116.798,4.41,0.79,ml,27,62,0.0771,0.12,ci,ci38149384,2018-04-15T23:16:30.970Z,"10km NE of Aguanga, CA",earthquake,0.15,0.39,0.116,25,reviewed,ci,ci
2018-04-15T12:40:55.471Z,55.5388,-149.1116,6.6,3.2,ml,,,,0.67,ak,ak19237446,2018-04-19T00:46:39.414Z,"Gulf of Alaska",earthquake,,2.7,,,reviewed,ak,ak
2018-04-15T12:28:31.470Z,63.4878,-151.2783,3.2,0.8,ml,,,,0.51,ak,ak19237444,2018-04-19T00:46:38.851Z,"116km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-04-15T12:24:41.995Z,59.8074,-152.6011,74.1,1.3,ml,,,,0.35,ak,ak19237443,2018-04-19T00:46:38.258Z,"43km W of Anchor Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-04-15T12:03:57.660Z,38.7891655,-122.7630005,1.18,1.49,md,16,74,0.01854,0.04,nc,nc72999816,2018-04-15T12:41:03.994Z,"1km NNW of The Geysers, CA",earthquake,0.25,0.56,0.09,4,automatic,nc,nc
2018-04-15T11:51:56.573Z,56.3407,-148.674,11.8,2.5,ml,,,,0.53,ak,ak19242899,2018-04-19T00:46:37.698Z,"278km SE of Kodiak, Alaska",earthquake,,7.8,,,reviewed,ak,ak
2018-04-15T11:50:13.100Z,33.5106667,-116.7945,6.1,0.49,ml,27,37,0.07254,0.12,ci,ci38149376,2018-04-16T20:37:14.012Z,"10km NE of Aguanga, CA",earthquake,0.18,0.74,0.141,17,reviewed,ci,ci
